tweet_id,Tweet,class
pos-MG-13311,eat isawww it realli good,0
neu-GG-Tweet-6523,alway feel like amaz day though xx,0
neu-GG-Tweet-11234,well realli spring break it day weekend,1
neu-GG-Tweet-8781,just walk seafront typic dark cloud seem close,1
neu-GG-Tweet-10950,I am get realli lazi twitter updat,1
pos-MG-10561,just got home symphoni sooo beauti,0
pos-MG-12068,not complet were get,1
neu-GG-Tweet-10669,hate burst bubbl tv guid matt roush say disast look fwd also,1
pos-MG-11805,know what is better ice cold glass diet coke,1
pos-MG-9476,okay cool,0
neu-568837638611992000,would nice see servic instead drive hr,0
pos-MG-9213,rose hey thank,0
neu-GG-Tweet-9403,good luck meghan test suuuck,0
neu-GG-Tweet-6436,creepi outdoor speedway alli portug seem good lose weight healthi,1
pos-MG-11410,watch tv talkin peopl listen drizzi amp trey still love ya puppi take pic,0
neu-GG-Tweet-10464,I am torn bold amp,0
pos-MG-11972,get shit togeth see sacramento,1
neu-GG-Tweet-9001,my piggi ill,1
pos-MG-9886,st bernard pretti I am sure feel happi,0
neu-GG-Tweet-11281,just woke readi work crazi school project no music today,1
neu-GG-Tweet-10241,tuesday week go slow,1
neu-GG-Tweet-6964,eat cold dinner,1
pos-MG-9192,the summer version snuggi httpwwwwearabletowelcom all cool kid wear,0
neu-GG-Tweet-7254,lucki gtgt got overslept hour,0
pos-MG-12061,ooooooh sure like show eh,0
neu-GG-Tweet-9064,come whenev abl tweet one busi awesom convers happen sad face,0
neu-GG-Tweet-6835,ill see amazon uk otherwis make pay custom tax order u,1
pos-MG-9545,freebi stapl give free resum copi busi card httpshorttocp follow twitter freebi,0
pos-MG-9276,finna get right lay woman,1
neu-GG-Tweet-7335,did not stretch oztag game I am hurt,1
pos-MG-9100,is total think guy he make feel amaz you do not even know,0
neu-GG-Tweet-7149,grandad doe not know mam can not stop cri can not occupi mind poor gran goodby,1
pos-MG-9923,awww shux made list blush thankyou,0
pos-MG-13663,oh know meani hate way in dictat everyth baylor good idea thoughi would go rout,1
pos-MG-10948,think I am fall love xxx ilovey,0
neu-GG-Tweet-8052,ugh school hate come earli sit locker,1
neu-568835573982633000,plea start offer rout locat,0
neu-GG-Tweet-8837,sick bodi hurt,1
neu-GG-Tweet-9080,just worst present ever,1
neu-GG-Tweet-11763,well officiali lost still want hit doe not matter dress mariachi band member lol,0
pos-MG-10203,and next speaker isphil harrison at least one would rememb name,1
pos-MG-13854,head bed tomorrow favorit day payday,0
neu-GG-Tweet-7846,wa not bk,1
pos-MG-13172,love,0
pos-MG-13640,lol naww you do not sound like freak amp thank nail feel safe lmao,0
pos-MG-11738,the one vote everi min annoy I have vote day,1
neu-GG-Tweet-11165,work fight bad cold,1
neu-GG-Tweet-6976,need better tweet rus mine answer question actual love,0
pos-MG-9337,tweet awesom she is got lot live you have set bar high,0
pos-MG-10478,hate shoe small mayb like,1
pos-MG-13675,haha hmm tri get troubl ya ill hand deliv time sinc special gourmet food,1
neu-GG-Tweet-8399,stupid daylight save endingcold weather I am exhaust,1
pos-MG-11539,sorri self recommend support get recommend httpcligsbwbapb,1
neu-GG-Tweet-6322,ye seem much wors normal past month,1
neu-GG-Tweet-11720,bore home camera friend onlin aw,1
neu-GG-Tweet-11142,I am sick but ventur anyway gave ro second pair glove realiz kind need today,1
pos-MG-12855,trackieesss time light candl,0
neu-GG-Tweet-11630,feel bum but good time alec and miss girl anyth,0
neu-GG-Tweet-6293,ugh stupid bug spamassassin ruleqa backend discov go take fix point ad todo list,1
neu-568267340405542000,info delay sfo tomorrow due low cloud,1
pos-MG-13600,exhaust think I am go to sleep gnite twitterhead,1
pos-MG-11176,ilk load car middl night le audienc way,1
neu-GG-Tweet-10036,went morn get latt ice cold booooo heat microwaveblah,1
pos-MG-11142,oh it my hbday thank coushi love much,0
neu-GG-Tweet-11434,day xxx,1
pos-MG-13037,cya later everyon I am ill later peac,1
pos-MG-11620,strang fume fire brigad tri find accord stream,1
pos-MG-12260,well fuck work am it still drive josh home I have drink poop but florida,1
pos-MG-12528,think awesom jonaswebcast still trend even though end hour ago,0
pos-MG-12536,noth better puppi good movi nice warm bed tea,0
neu-GG-Tweet-9239,idol love wish could use mac work they are so pretti and easi,0
neu-GG-Tweet-11875,I am sorri hun wish could help,1
pos-MG-9976,whi yuh even gettinq mad fuck these biddi tryna get in tha way wat qud,1
neu-567721738155622000,mobil board pas avail io passbook httptcoxmrvrlgeg httptcowjocfsu,0
pos-MG-12004,anyon go edward tomorrow want to see danc flick slide rail near fatburg,1
pos-MG-13738,I am think master plan lol,0
neu-GG-Tweet-11751,type reportsoooo bore,1
pos-MG-9820,httptwitpiccomnbb that is insan goood wish kind talent creativ haha mm what is next,1
pos-MG-11791,never realiz lcg former game develop the quotgamesquot name final make sen,1
pos-MG-9318,okay coach monitor ssc time,0
pos-MG-13151,httptwitpiccomgj what is hair seem like littl raccoon head,1
neu-GG-Tweet-6790,that iiscrash tough nut post newsgroup httpisgdraip,1
neu-568471761051721000,emboss badg patch superior one current use http,0
pos-MG-9348,touch keyboardkeypad you have touch like forev,0
pos-MG-13383,got healthi stuff muesli brown rice wholem pasta unsweeten cranberri juic also cole work,0
neu-GG-Tweet-11447,wah hate sew hate machin,1
neu-GG-Tweet-9795,could sick today,1
pos-MG-12682,so chat good still watch what say australia are still come,0
neu-GG-Tweet-10821,train class job hope will not bore but think might,1
neu-GG-Tweet-11552,of cours I am excit pictur you know lol john work though bummer,0
neu-569179937841815000,will ill tell say hey,1
neu-GG-Tweet-8419,emili wth ever sleep lol hey miss guy,0
pos-MG-12701,beauti morn day offic bbq tonight weekend life good,0
neu-GG-Tweet-9085,bloodi hell sorri honey,1
pos-MG-10442,ill take,1
pos-MG-11399,ok everyon great night I am head bed new york citi good night say good morn,0
pos-MG-12680,end day hope good night I am feel good need sleep goodby twitter,0
neu-GG-Tweet-10468,just seen fail whale for first time age,1
pos-MG-13338,may cold outsid well turn bedford furnac go massiv chch amp,1
neu-GG-Tweet-10715,enjoy beaten wii fit game on,1
neu-GG-Tweet-9991,nodnod it realli boggl mind a rydra say folk design catch are not go to caught,0
neu-568437634835595000,for grandma ella th would love bday greet flight crew she steward,0
pos-MG-9570,hmm guess have not got social skill sister got anger keep annoy,1
pos-MG-10718,you are tweetin plum lol,0
pos-MG-13715,you tri sometim like art amp craft kind cocktail,0
neu-GG-Tweet-8383,oh shawkey comment quotmyfacequot I am sorri ill send big envelop heal glitter,1
pos-MG-10876,oh yeah happi bday stevi,0
neu-569589955837628000,heard rumor flight cancel flightl is true,0
neu-GG-Tweet-11082,stay home school littl sick,1
pos-MG-9998,stop smoke final back healthier life hope go jog grrrr some thing you just got to do or el,1
neu-GG-Tweet-9882,that is quit disturb dream,1
neu-570227698334720000,stepup makeitright best or money hungri wewillse,0
neu-GG-Tweet-7635,not happi laptop decid delet music,1
pos-MG-10379,enjoy night watch movi amp relax donni amp brandon,0
neu-567875308377911000,I am flight book problem flight vega ani good promo code,0
neu-569508802891882000,that is becaus trueblu it ur love keep liftin higherandhigh httpstcoxgf,0
neu-GG-Tweet-6365,tri find motiv write essay find sad life revolv around essay write,1
neu-GG-Tweet-6971,heya aww miss p did not see tweet,0
pos-MG-11971,hard recommend everyon know,1
neu-GG-Tweet-6787,poor spartan,1
neu-GG-Tweet-6863,noth new old bore crap least there is sunshineand tequila what is new fun,1
neu-568925938840240000,tell marri lamp give ticket vega show plea desper,1
pos-MG-13142,love par tay tomorrow,0
neu-568085571509334000,I have never met favorit band would sooo amaz win destin dragon,0
pos-MG-11460,welcom mr sharon nice see,0
neu-GG-Tweet-10659,the man behind train smell much booz give headach,1
pos-MG-11406,realli cool studi,0
neu-GG-Tweet-9306,kept wake weirdest dream sick,1
neu-GG-Tweet-10873,oh hope he better even got rest,0
neu-GG-Tweet-7915,the pool actual close could not even swim good thing bike ran morningeven bust foot,0
neu-GG-Tweet-9596,do not think ill make tea parti tomorrow doe not get home til go team kideast servic,1
neu-569584431544971000,check see flight nyc expect delay cancel flightl thi,1
pos-MG-9556,like songand good see twitter,0
pos-MG-10846,awe ur mom rock tell twitter love free,0
neu-GG-Tweet-7271,lot shit catch,1
pos-MG-12592,feel better soon cindi,0
neu-GG-Tweet-10051,while rain subject fuckin hate rain need soil test can not damn weather,1
pos-MG-11666,say happi birthday philip httpplurkcompwxl,0
neu-GG-Tweet-8751,ask quotvolunteerquot monday sure mine httpbitlyqwmv,1
pos-MG-11499,cool like think I am fun and I am rejoin use year ago,0
pos-MG-9596,my amaz boyfriend turn today bought guitar kit build read more httpisgdilcc,0
neu-GG-Tweet-9267,robot call iphon uva credit union say disabl account do not account spam cell phone,1
neu-GG-Tweet-10660,miss jon tweet last knight he wait turn phone start twitter still love though lol,0
pos-MG-10742,you are amaz singer song can you feel ipod love repli back plea,0
neu-GG-Tweet-6957,actual blanket out control poor guy,1
pos-MG-12633,care burst flame,1
pos-MG-9770,wd tv hd medium player great gadget rewatch qsd bigscreen,0
pos-MG-13647,what go today have nice day jonathan love your dearest potato,0
neu-GG-Tweet-6543,up sick littl girl came room vomit bed,1
neu-GG-Tweet-6121,the mighti tap oned world tour newborn httpnewsbbccoukhientertainmentstm,0
neu-GG-Tweet-6539,difficult are peopl doubt one ever see african starv helpless grrrrrr,1
pos-MG-9654,ok dorki fix lollov ya tgif ladi,0
pos-MG-11787,forgot grab babi girl room tonight ill tomorrow dri tri line dri summer,1
neu-GG-Tweet-8334,royal bank scotland make tonn techi redund more competit,0
pos-MG-13716,yay congrat good luck univers,0
neu-569291447377137000,need contact regrad complaint get voucher fund futur travel unit,1
pos-MG-10402,mmm yummi got chocol mint creme one favorit product,0
neu-GG-Tweet-8599,ok got to find friend someth shame give updat,0
pos-MG-9526,know target ross wing stop I have friday enjoy workout,0
pos-MG-11885,want one httptinyurlcomnvzzec they built auto tran avail onward,0
neu-569705870830874000,whi airlin alway told u can not open cabin door close thi plane,1
neu-GG-Tweet-7412,mayb sign listen snot love ya,0
neu-GG-Tweet-11614,in floridaaaaaaaaaa too bad tv did not work jet blue,1
pos-MG-9961,plant pot shop still progress willawong plant nurseri go ok today varieti plant wee one huge great valu,0
neu-GG-Tweet-10800,twitter much bore without updat everi minut sigh,1
pos-MG-13179,good even still,0
neu-GG-Tweet-9083,lucki my bebo broken say friend doe not display,1
neu-568903773491306000,lindsay darn terribl memori part know head back iad pi,1
neu-GG-Tweet-10319,littl babi sick today sad face,1
neu-GG-Tweet-10657,come home expect warm hug amp get none,0
neu-GG-Tweet-10395,need pick golf vw garag fail mot,1
neu-GG-Tweet-6860,levi good morn cruel world whi come earli whi,1
neu-GG-Tweet-11319,awww I am sorri when suppos deliv,1
pos-MG-11952,tara fact day unlik girl never never wear extens wig hair alway,0
pos-MG-10545,ny ppl know end go pleaase tell awesom,0
neu-GG-Tweet-9630,think girl sleep hand becaus alway hear girl wake f x cheek that suck,1
neu-GG-Tweet-6698,do not mind behind follow,1
neu-GG-Tweet-10702,sick today stay home watch chicago lt,1
neu-568919230671794000,interview long take hear back,1
neu-GG-Tweet-8120,photo got marjï¿½ multipli awww iï¿½ll miss masci httptumblrcomxixjuku,0
neu-GG-Tweet-8663,I have good girl have not blog scene almost week sooo yeah lol buuuut check soon,0
neu-GG-Tweet-11710,got cold,1
neu-GG-Tweet-10414,final got second batteri canon mark ii whi batteri hard get photog,1
pos-MG-12131,use much hairspray today exactli hr ago more hairspray thn use at sway sway film on everyon lol,0
pos-MG-10672,hang need lotsa love,0
neu-569006801192161000,thank anyway back awesom rate amp amaz custom servic nomoreaggrav,0
pos-MG-9506,awwwww too kind,0
pos-MG-11877,well I am and you are worth lol that is tell navig drive,0
neu-GG-Tweet-6960,hey I am good thank lunch hehe noon overher belgium rain,0
pos-MG-9204,good morn friend,0
neu-GG-Tweet-7409,work yay I am tire,1
pos-MG-10945,soooo true,0
pos-MG-13770,you are best can not wait sleep right excit keep ugh miss,0
pos-MG-12353,fun time nowher tonight thank get home reason hour and thx dinner alway awesom,0
pos-MG-12831,proud sker amp they have amp saw sk wear wishbon necklac like,0
neu-569055189988024000,page unit valu tweet bc rare receiv tweet complimentin,0
neu-GG-Tweet-7990,shit think sprain ankl what go km napfa run tomorrow damn,1
neu-GG-Tweet-10760,poor babi bad throat also it suck,1
pos-MG-13070,truth one path mani,0
pos-MG-12109,good morn,0
neu-GG-Tweet-6607,prepar work leav balconi but ill give tomorrow anoth tri niceweath berlin goodlif,1
neu-GG-Tweet-6933,luckili lot devast bad situat,1
neu-GG-Tweet-6016,can not breathee hate sick,1
neu-GG-Tweet-11781,littl dead bird mat outsid door today he fell nest came worldsad,1
pos-MG-12009,saw night at the museum ii theo he bought buffi quotonc more with feelingquot soundtrack awesom lt,0
neu-GG-Tweet-9632,oh quotlegend of zeldaquot movi april fool joke excit,0
pos-MG-10273,you awesom quotmamma miaquot love movi broadway show,0
pos-MG-10081,love woman know way around kitchen,0
neu-GG-Tweet-8019,aaa migrain poo time go school slept buaaa hate tuesday,1
neu-GG-Tweet-8009,ye sadli can not make famili commit forev ago,1
pos-MG-13403,that is great can not wait see action,0
pos-MG-12351,half day work wychwood,1
neu-GG-Tweet-6106,ur bad,1
neu-GG-Tweet-10991,had order book what mean peopl do not immedi need obscur languag refer book wtf etymolog,1
neu-GG-Tweet-7654,neglect twitter late I am sorri twitter snif,1
neu-GG-Tweet-10264,hate think someth I am forget wht go to,1
neu-568053134439788000,plea add frequenc pdx portland,0
pos-MG-11516,morn feel better today haha love quotbeerchocol kingdomquot thingi so true cours oh miss,0
neu-GG-Tweet-7687,yea calgari last night poor montreal lost ottawa though,1
pos-MG-12124,the green honet best bruce lee enterbay ever made keep eye better one,0
neu-GG-Tweet-10338,uh dish,0
pos-MG-9211,wow thought good but good you must love,0
neu-GG-Tweet-8609,suck chang set comment blog damn spammer,1
neu-GG-Tweet-9834,think might come someth,1
pos-MG-9812,oh still owe ricotta recip do not sorri I have kind without brain late ill get right,1
neu-567754096272224000,happili but need follow order dm,0
neu-569333461401481000,would love fort lauderdal would cool,0
neu-GG-Tweet-9113,bore work,1
neu-569921747195076000,expect custom servic dalla avail,0
neu-GG-Tweet-8199,thi world suck,1
neu-569227063300718000,follow dm confirm number need confirm cancel flight i call,0
neu-GG-Tweet-6519,sad time shift mean dark go home,1
pos-MG-10769,yeah well I am glad hear someth great especi day,0
neu-GG-Tweet-9387,he dead hous,1
neu-GG-Tweet-11741,awww poor zach I am sorri that is not right of peopl to just put your interview up on youtub like what mrscjbaranlt,1
neu-GG-Tweet-10808,know I am broke high mainten would spend nonmoney nail I am sure yr sick excus broke,1
neu-GG-Tweet-9657,gah can not even close tag day man skillz non best get job frontpag win,0
pos-MG-13648,must quit experi would love climb like sort shape,0
neu-GG-Tweet-9960,one,0
neu-GG-Tweet-10856,awww yeah you are go much longer,0
pos-MG-10878,long night babe,1
neu-GG-Tweet-8953,weather look good,0
neu-570264515285266000,you will enjoy â€œ our fleet fleek httptcothcrkurtâ€,0
pos-MG-13843,ohh well thanx requestin sexi thang haha,0
pos-MG-11188,lol ye warm due kill throat ic,0
neu-568531207459221000,plea help best friend get ticket destinationdragon muc,0
neu-GG-Tweet-8957,love snow,1
pos-MG-11350,home relaxxin excit di weeknd friday wit pp amp lil si saturday wit da rest fam nephew st bday parti,0
neu-GG-Tweet-6949,much flash guestbook outdat,1
neu-GG-Tweet-6650,sore throat plea god do not make sick sleep time night,1
neu-GG-Tweet-9377,wow insan shoot altoona turn aw,1
pos-MG-11481,no one day wait would make special I am kid talk haha,0
pos-MG-12957,she will love babe,0
pos-MG-12101,got to loser helment lol mean beauti buddi nice smile,0
pos-MG-11669,do not worri gym membership offici cancel you will see jw just lem me know,0
pos-MG-13129,bff and semi birthday buddi awesom saw page feb you are tour az tucson phoenix,0
pos-MG-10008,rise shine tow line mayb later well wine dine lol come,0
neu-570044554130423000,decis wed love tri servic we offer statu match,0
neu-GG-Tweet-9996,I am sick broken heart good mix,1
pos-MG-12969,it bbq weather yay tri holi cow seriou sauc introductori offer extend asda,1
neu-GG-Tweet-11407,it go to bore week becaus everyon vacat,1
neu-GG-Tweet-8448,oh look snow outsid plea go away amp my eye close tire,1
neu-GG-Tweet-8515,embarrass irrit conchord tampa review httpisgdrbfc,1
pos-MG-10564,what miss two finger,1
neu-GG-Tweet-9174,still tri learn gmap flex php mysql abl write databas,0
neu-GG-Tweet-8113,slept long last night head ach,1
pos-MG-13504,listen kri preidol album song good check,0
pos-MG-13714,happi almost birthday,0
neu-GG-Tweet-8778,correct lawyer need go plain english lesson,1
pos-MG-11153,start,0
neu-GG-Tweet-9858,ted pas south borderlook run,1
neu-GG-Tweet-10602,haha window bar I am prison wish joke such beauti day,0
neu-568202855166967000,thank it good air side caution,0
neu-GG-Tweet-8835,green hair screen cba move,1
neu-GG-Tweet-11092,embarras chees incid friday futur ppl order pasta waitress put parmesan send back bad time,1
neu-569577434657492000,edit dear mba need better benefit they work u how meet th,0
pos-MG-13205,now camera phone want show everyon love life alway talk httptwitpiccomot,0
neu-GG-Tweet-8529,key weird,1
pos-MG-12597,alway knew best congrat dear friend,0
pos-MG-12197,laugh atquoty know happenquot httptrimmjfh priceless,0
neu-GG-Tweet-9959,okay guy must start get readi class tuesday thor day learn class lol long day straight thru,0
neu-GG-Tweet-6098,best birthday ever until hous sold,0
pos-MG-11299,I am weather look gorgeou,0
neu-GG-Tweet-7079,still feel almost entir overwhelm uncomfort desir swift violent reveng,1
neu-568427566916345000,plea bring back rdu fll direct rout notic miss start late flight august,1
neu-GG-Tweet-10175,well wish he let u itso know man onim miss late,1
pos-MG-10644,talk andi bad compani sex mom dad stupid make park mud,1
neu-567750428595871000,play most bizarr safeti video I have ever seen httptcohlmoksxl,0
pos-MG-9138,friend make world go round plea lord help get todaywith your help know make,1
neu-GG-Tweet-8206,I am crave long weekend,1
neu-570247839563034000,email address reach too long dm,1
pos-MG-11440,thank repli did not think would defo made day btw fftl better youu amazinggg,0
neu-568147483269971000,companion pas broken today purchaseerrorinvalidloyaltymemberaccountstatu sw,1
neu-GG-Tweet-6214,last day home today catch train tomorrow ha nice break but need breakfast shower shave,0
neu-GG-Tweet-9429,ïš ï¿½k pouti face shitti day boston ugh wonder I am sick,1
neu-GG-Tweet-7572,miss portugues sun alreadi,1
pos-MG-10784,aww I have time fourth time would not hurt best place whole world ahahaha,0
pos-MG-10916,tweet goe cuz she is nutz still awesom ly dude,0
neu-GG-Tweet-9635,ughi took medicin empti stomach regret,1
pos-MG-11377,someon compliment beauti name thank made day,0
neu-GG-Tweet-9356,have not twitter day cat sick vet four year old sick bronchial infect fever,1
pos-MG-9914,think I am go go sleep tire talk tomorrow I am look ward song,1
neu-GG-Tweet-6129,most peopl do not realis much they would miss could not,0
neu-GG-Tweet-7864,back land live ala head work,1
neu-GG-Tweet-10493,anoth long day today friday yet,1
neu-570051191943483000,reboot chicago dispatch system need I am tire sit plane,1
neu-GG-Tweet-8439,sick realli suck especailli sinc like th time winterok spring you would never know,1
neu-GG-Tweet-6755,worri furri sun bad tartar teeth need dental treatment,1
neu-GG-Tweet-10931,ok offici feel like crap dunno allergi cold hate feel phlem back throat,1
pos-MG-11157,I am think make girl weekli meet tradit love tradit,0
pos-MG-12481,friday go to go forc studi homework test monday uggh rememb assign cool cool,1
pos-MG-9892,pencil full lead entertain think,0
pos-MG-13779,pretti good alway spend wayi much money haha,0
neu-GG-Tweet-7005,wish could think fundrais tip justgiv relat altho fundrais go great tbh am depress,0
pos-MG-9839,love,0
neu-GG-Tweet-10801,good luck mri hun think ya yukki thing,0
neu-GG-Tweet-9297,haha alreadi I am bad student,1
neu-GG-Tweet-7503,yea get annoy,1
neu-GG-Tweet-9300,facebook tard can not get hold cousin do not want go alon becaus that is fun,1
neu-GG-Tweet-7193,gosh look like I am housebound next wee horribl,1
neu-GG-Tweet-7744,onli manag two morn bit depress realli,1
neu-GG-Tweet-7081,tdi school rli bore pm hope it would pm could use lapt longer time pas rl fast,1
neu-GG-Tweet-10893,big mama miss mommi alway gone httpappsfacebookcomdogbookprofileview,1
neu-GG-Tweet-6907,gee hour sleep definit enough it go anoth tough day,1
pos-MG-12453,brother tri steal redbul I am save sooo better hurri get australia,0
pos-MG-10898,are loser they leav day fall apart,1
neu-GG-Tweet-11081,diana say drunk eye drunk finger ehh,1
pos-MG-13228,sit dwn lol I am grown sir cnt tell wat drink bc you all neva hav wat say,0
pos-MG-9126,ahh seema cute take picture herr put twitterr plea,0
pos-MG-9324,hmmmm ã¯â¿â½ can not ã¯â¿â½lã¯â¿â½epã¯â¿â½ found cool type thingi storm,0
pos-MG-11245,if you like selena gomez then download woah oh ftsk amp selena gomez on itunespleas give some good review too the song,0
neu-GG-Tweet-9941,I am safeti meet hope long miss sora,1
pos-MG-10663,yeah I am weirdo school kind want want,0
pos-MG-12624,whi guy poor metallica,1
pos-MG-10973,so mani time place I have felt quotout placequot like feel home sonya content the valley,0
pos-MG-10392,no doubt best concert I have seen journal pavilluin gwen absolut put great show,0
neu-569905124723675000,unitedairlin ani way ord abq anytim within next hour,1
pos-MG-11047,back home insan even rodeomidwayso much fun kiddo,1
neu-GG-Tweet-10509,more tortur weather uhg wish cure migrain have littl hope grow sinc mom suffer,1
neu-GG-Tweet-9722,feel sick go work,1
pos-MG-10563,ignor loud speak volum fatti food peopl quotamericanquot bumper sticker amp poor grammar,1
pos-MG-9341,hope good day work,0
neu-GG-Tweet-8705,bum forgot go walmart morn way work get new rf cd ug guess ill go way home,1
pos-MG-9360,find someon pas take pictur cast lol,0
pos-MG-13535,ah everybodi love sunshin bring had best sleep I have week time catch ray,0
pos-MG-13201,like dream could id stari forev amp you are fashion even better touch,0
pos-MG-12319,haha realli sure consid way,0
pos-MG-9779,aww mayb,0
pos-MG-13539,love new car came system you know mean I am go to rollin scratchin weekend lol,0
pos-MG-12538,hahaha sea urchin rather motionless prospect lmao think along line astronaut,0
pos-MG-12794,wooo that is good newwwss,0
neu-GG-Tweet-7092,aw that is good dalla thumbsup though use live austin miss badli,1
neu-568299906466762000,ani chanc flight took count mean sign sw wifi air,1
neu-GG-Tweet-7861,no adhoc meet spontan turn code camp,0
pos-MG-10129,keith olbermann porn he funni amp alway right love he crush,0
neu-GG-Tweet-6909,singl ladi,1
pos-MG-11436,good luck god bless,0
neu-GG-Tweet-7779,one want ring lol kid I am hunt zombi witch,0
pos-MG-9676,beauti red betta hold go pick sunday happi end first semet,0
pos-MG-9491,my lil girl insist watch quotth sad dog movi old yapperquot,1
neu-569222729125253000,fortun did not the flight took time,0
pos-MG-10519,lol yea I am back old dorki nerdi self lol,0
neu-GG-Tweet-11175,have not creat support ticket back nowbut zeem domain it everi coupl day,1
neu-GG-Tweet-6509,time lunch I am crave spring roll bad do not chine near deliv,1
neu-GG-Tweet-11930,stick intel drive one given decent review anand sorri I have seen mani bad ssd,1
pos-MG-12938,today good day got to see boo ainsley today,0
pos-MG-9713,heyley updat quotalbuquerqu nm favorit thu farquot woooooot excit,0
pos-MG-11088,haha life suck kidd heart,1
pos-MG-10256,stationari cabinet there is nari site love stir mainlin shachihata artlin ergolin vice,0
neu-GG-Tweet-8397,oh hunni use applianc kitchen love cook bake do not alway someon eat,0
neu-GG-Tweet-7808,awesom see you will speak wordcampnola wish live closer,0
neu-GG-Tweet-8665,need new look good jesu mirrormin broke,0
pos-MG-9678,thank kinda miss feel someon eh go away tomorrow illl whoreish lol,0
neu-GG-Tweet-7283,snow serious,1
pos-MG-11215,yeah uniqu fail,1
pos-MG-9664,omg you tweet thi cool daughter afghanistan she think fricken hilari so,0
neu-GG-Tweet-8803,terribl headach,1
neu-GG-Tweet-11356,attitud ill never unemploy valid input subvert hope do not code,1
pos-MG-12316,ohthi great love humor,0
neu-GG-Tweet-11005,kid still littl sick I am get go light school today get lot rest,1
pos-MG-13476,sorri miss read say could not fit ar brixton lido ha ha,1
neu-GG-Tweet-6963,heard somebodi go kill csi ny noooooo sad,1
neu-GG-Tweet-7272,laundri but lame,1
pos-MG-11752,yay long weekend gore moro go to kewl,1
neu-GG-Tweet-7058,ohi hate get watch slumdog earli wait actual day come,1
neu-GG-Tweet-9414,oh tittch sorri did not get say goodby hug,1
pos-MG-9821,wait good news,0
neu-GG-Tweet-10334,ugh been sick week somebodi save,1
pos-MG-11432,design st invitesbett uni work also weird tute,1
neu-GG-Tweet-6152,ugh coffe plea be work good brain officiali melt,1
pos-MG-9604,welcom boo,0
neu-GG-Tweet-10704,young men suitti door talk god jesu took second get rid poor guy complet lost,1
neu-GG-Tweet-8603,so tire did not go bed almost midnight,1
pos-MG-13098,thi phone realli suck anyway need somethin tomorrow mayb go hit random chick rage hormon make,1
neu-GG-Tweet-10142,make sad one make happi delici,0
pos-MG-10010,good afternoon it rain yay,0
neu-GG-Tweet-6733,quotwho favorit vintag designerquot luci quottopshopquot miss cycl britain ntm,0
pos-MG-9663,bahaha okay cool entertain,0
neu-567954287185125000,hi get solar charger amazon game changer plug usb charg,1
neu-570073969690169000,my post disappoint I am frequent unit flyer simpl bad,1
neu-567737317432258000,say you all sold me amp my cowork would need get first avail,0
neu-GG-Tweet-11743,love summer can not come fast enough miss terribl I am sorri you are sick hug,1
pos-MG-11963,today action decid twinlak httpwwwtwinlakesparkcouk min u amp late afternoon bbq sort,1
neu-GG-Tweet-8703,man bad sleep pattern,1
neu-GG-Tweet-7782,oh hope he ok,0
pos-MG-12003,yeah distract good upper limit need get work done program quotfromtojavaquot,0
pos-MG-11568,got yur comment myspac thank glad know support guy matter,0
neu-GG-Tweet-10683,hear talk edit pictur make cring lol,0
pos-MG-10701,you have got mail love new york summertim,0
neu-GG-Tweet-9257,the morn sun beauti but fuck freez need beach terribl bad,1
neu-GG-Tweet-11891,codi horribl never I am traumat,1
neu-GG-Tweet-9980,noth I am abl setup twitter mobil sm code still will not give sm alert help,1
neu-GG-Tweet-11433,devil tummi cramp evil,1
pos-MG-9063,excit two special visitor tomorrow,0
pos-MG-10992,pl keep vid come wish dl itun nice see video miss planet cnet,0
neu-GG-Tweet-6109,got hou ago lern realli bore stuff,1
neu-GG-Tweet-7393,wow great day sun sun sun work,0
neu-GG-Tweet-9059,hate bm,1
pos-MG-9415,omg love watch day lol and follow twitter how awesom,0
pos-MG-13487,you know I am,1
neu-GG-Tweet-6681,hate new facebook look either messi everyth place want old one back,1
pos-MG-12104,hard time will not,1
neu-GG-Tweet-11128,I am sunburn it hurt badli can not even move,1
pos-MG-12630,go school minut realli do not want to,1
pos-MG-13149,cool fun,0
neu-GG-Tweet-11195,aww I am sorri,1
pos-MG-9970,nick jona paranoid music video super cuteeeee fact he alway cute,0
neu-GG-Tweet-9488,what happen april thi look like decemb,0
pos-MG-11841,belat congrat babi a mother four honestli say thank god,0
neu-GG-Tweet-6196,haha well make think do not use big word sadist say way do not sorri babe,1
pos-MG-9558,I am glad twitter final accept pictur love,0
pos-MG-9787,the new palm pre look like go to dope thi good thing iphon ppl,0
neu-GG-Tweet-11691,man wrist hurt hate,1
neu-GG-Tweet-7713,jqueri bring,1
pos-MG-13306,well milk chocol kind healthi oh care,0
pos-MG-13697,xalo tomorrow nitemayb somewhat good excus go buy cute outfit,0
neu-GG-Tweet-9782,I am sick take nap,1
neu-568823689422053000,pilot say expect choppi land nyc due gusti wind wa temperatur deg,1
neu-GG-Tweet-11206,but live consist project hell scari probabl day dunno plan hour day,1
pos-MG-11652,lianhua feel much better night full pizza gelato ginger latt good friend httpbitlymlij,0
pos-MG-12876,go bed it veri good day saturday yet,0
pos-MG-10920,enjoy famili time take wonder memor pic,0
pos-MG-13316,yay happi teleconfer,0
neu-GG-Tweet-8883,awe sorri hear what weekend we need catch ill home friday sunday,1
pos-MG-11435,say puppi love arf arf httpplurkcompwxjv,0
